station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,vsby,feel
8A0,1/10/16 3:15,50,50,100,220,5,0.02,29.69,10,47.77
8A0,1/10/16 3:35,50,50,100,220,6,0.02,29.68,10,47.21
4A6,1/10/16 3:35,50,50,100,240,7,0.06,29.69,5,46.72
8A0,1/10/16 3:55,50,50,100,230,7,0.02,29.69,10,46.72
4A6,1/10/16 3:55,50,50,100,220,4,0.07,29.69,10,48.44
8A0,1/10/16 4:15,48.2,48.2,100,230,7,0,29.69,10,44.53
4A6,1/10/16 4:15,50,50,100,0,0,0,29.69,10,50
4A6,1/10/16 4:35,50,50,100,0,0,0,29.69,10,50
8A0,1/10/16 4:35,48.2,48.2,100,240,8,0,29.69,10,44.07
4A6,1/10/16 4:55,50,50,100,250,3,0,29.69,10,49.27
8A0,1/10/16 4:55,48.2,48.2,100,240,13,0,29.69,10,42.32
8A0,1/10/16 5:15,48.2,48.2,100,260,11,0,29.69,10,42.94
4A6,1/10/16 5:15,50,50,100,260,10,0,29.69,10,45.54
8A0,1/10/16 5:35,46.4,46.4,100,250,13,0,29.7,10,40.02
4A6,1/10/16 5:35,50,46.4,87.37,260,9,0,29.69,10,45.9
4A6,1/10/16 5:55,48.2,46.4,93.45,270,7,0,29.69,10,44.53
8A0,1/10/16 5:55,44.6,44.6,100,250,11,0,29.7,10,38.39
4A6,1/10/16 6:15,48.2,46.4,93.45,250,7,0,29.69,10,44.53
8A0,1/10/16 6:15,44.6,44.6,100,240,11,0,29.7,10,38.39
4A6,1/10/16 6:35,48.2,46.4,93.45,250,10,0,29.69,10,43.28
8A0,1/10/16 6:35,44.6,44.6,100,260,14,0,29.7,10,37.4
4A6,1/10/16 6:55,48.2,42.8,81.47,270,14,0,29.71,10,42.04
8A0,1/10/16 6:55,44.6,44.6,100,260,15,0,29.72,10,37.11
8A0,1/10/16 7:15,42.8,42.8,100,260,14,0,29.73,10,35.08
4A6,1/10/16 7:15,46.4,39.2,75.84,280,16,0,29.72,10,39.19
4A6,1/10/16 7:35,44.6,41,87.09,270,12,0,29.73,10,38.04
8A0,1/10/16 7:35,42.8,42.8,100,260,15,0,29.74,10,34.78
8A0,1/10/16 7:55,41,41,100,270,17,0,29.75,10,31.87
4A6,1/10/16 7:55,44.6,39.2,81.2,260,13,0,29.75,10,37.71
4A6,1/10/16 8:15,41,37.4,86.89,270,15,0,29.77,10,32.45
8A0,1/10/16 8:15,41,41,100,290,16,0,29.77,7,32.15
4A6,1/10/16 8:35,41,33.8,75.33,260,12,0,29.79,10,33.46
8A0,1/10/16 8:35,39.2,39.2,100,290,14,0,29.77,10,30.44
8A0,1/10/16 8:55,37.4,37.4,100,280,14,0,29.78,10,28.12
4A6,1/10/16 8:55,39.2,32,75.16,260,8,0,29.79,10,32.98
4A6,1/10/16 9:15,39.2,32,75.16,270,5,0,29.81,10,34.95
8A0,1/10/16 9:15,37.4,37.4,100,280,17,0,29.8,10,27.15
8A0,1/10/16 9:35,37.4,37.4,100,300,12,0,29.81,10,28.87
4A6,1/10/16 9:35,39.2,32,75.16,280,6,0,29.82,10,34.2
8A0,1/10/16 9:55,35.6,33.8,93.08,280,15,0,29.82,10,25.45
4A6,1/10/16 9:55,37.4,32,80.65,280,10,0,29.83,10,29.74
8A0,1/10/16 10:15,33.8,33.8,100,290,8,0,29.83,10,26.33
4A6,1/10/16 10:15,37.4,32,80.65,260,11,0,29.84,10,29.29
8A0,1/10/16 10:35,33.8,33.8,100,290,10,0,29.83,10,25.23
4A6,1/10/16 10:35,35.6,32,86.59,270,8,0,29.85,10,28.55
8A0,1/10/16 10:55,33.8,33.8,100,290,12,0,29.84,10,24.29
4A6,1/10/16 10:55,35.6,32,86.59,260,7,0,29.86,6,29.17
8A0,1/10/16 11:15,33.8,33.8,100,290,15,0,29.85,10,23.11
4A6,1/10/16 11:15,35.6,33.8,93.08,260,3,0,29.87,6,32.8
8A0,1/10/16 11:35,33.8,33.8,100,300,11,0,29.87,10,24.74
4A6,1/10/16 11:35,35.6,32,86.59,250,6,0,29.89,10,29.87
8A0,1/10/16 11:55,33.8,33.8,100,300,10,0,29.88,10,25.23
4A6,1/10/16 11:55,35.6,32,86.59,260,7,0,29.9,10,29.17
8A0,1/10/16 12:15,33.8,33.8,100,290,11,0,29.89,10,24.74
4A6,1/10/16 12:15,35.6,32,86.59,280,6,0,29.91,10,29.87
4A6,1/10/16 12:35,35.6,32,86.59,300,8,0,29.93,10,28.55
8A0,1/10/16 12:35,33.8,33.8,100,290,14,0,29.91,10,23.48
8A0,1/10/16 12:55,33.8,33.8,100,300,8,0,29.92,10,26.33
4A6,1/10/16 12:55,35.6,30.2,80.51,320,4,0,29.94,10,31.62
4A6,1/10/16 13:15,35.6,32,86.59,320,4,0,29.95,10,31.62
8A0,1/10/16 13:15,33.8,33.8,100,290,8,0,29.93,10,26.33
4A6,1/10/16 13:35,35.6,32,86.59,300,8,0,29.96,10,28.55
8A0,1/10/16 13:35,33.8,33.8,100,290,10,0,29.94,10,25.23
4A6,1/10/16 13:55,35.6,32,86.59,290,6,0,29.97,10,29.87
8A0,1/10/16 13:55,33.8,33.8,100,290,14,0,29.95,10,23.48
4A6,1/10/16 14:15,35.6,32,86.59,300,8,0,29.99,10,28.55
8A0,1/10/16 14:15,33.8,33.8,100,290,10,0,29.97,10,25.23
8A0,1/10/16 14:35,33.8,33.8,100,280,11,0,29.98,10,24.74
4A6,1/10/16 14:35,35.6,32,86.59,290,6,0,30,10,29.87
8A0,1/10/16 14:55,33.8,33.8,100,290,11,0,29.99,10,24.74
4A6,1/10/16 14:55,35.6,32,86.59,280,7,0,30.02,10,29.17
8A0,1/10/16 15:15,33.8,33.8,100,280,13,0,30,10,23.87
4A6,1/10/16 15:15,35.6,32,86.59,290,7,0,30.03,10,29.17
8A0,1/10/16 15:35,33.8,33.8,100,280,11,0,30.01,10,24.74
4A6,1/10/16 15:35,35.6,32,86.59,310,7,0,30.04,10,29.17
4A6,1/10/16 15:55,35.6,32,86.59,320,11,0,30.04,10,27.02
8A0,1/10/16 15:55,33.8,33.8,100,300,13,0,30.02,10,23.87
4A6,1/10/16 16:15,35.6,32,86.59,290,7,0,30.05,10,29.17
8A0,1/10/16 16:15,33.8,33.8,100,300,8,0,30.02,10,26.33
4A6,1/10/16 16:35,35.6,32,86.59,290,11,0,30.06,10,27.02
8A0,1/10/16 16:35,33.8,33.8,100,280,13,0,30.03,10,23.87
4A6,1/10/16 16:55,33.8,30.2,86.49,310,9,0,30.06,10,25.75
8A0,1/10/16 16:55,33.8,33.8,100,290,9,0,30.02,10,25.75
8A0,1/10/16 17:15,33.8,33.8,100,290,9,0,30.03,10,25.75
4A6,1/10/16 17:15,35.6,30.2,80.51,310,7,0,30.05,10,29.17
4A6,1/10/16 17:35,33.8,28.4,80.36,300,9,0,30.06,10,25.75
8A0,1/10/16 17:35,33.8,33.8,100,270,11,0,30.03,10,24.74
4A6,1/10/16 17:55,33.8,30.2,86.49,310,10,0,30.06,10,25.23
8A0,1/10/16 17:55,33.8,32,93.03,290,14,0,30.03,10,23.48
8A0,1/10/16 18:15,32,32,100,310,8,0,30.03,10,24.11
4A6,1/10/16 18:15,33.8,30.2,86.49,300,8,0,30.06,10,26.33
4A6,1/10/16 18:35,33.8,28.4,80.36,320,7,0,30.07,10,26.97
8A0,1/10/16 18:35,33.8,32,93.03,310,9,0,30.03,10,25.75
8A0,1/10/16 18:55,33.8,32,93.03,290,12,0,30.03,10,24.29
4A6,1/10/16 18:55,33.8,26.6,74.63,340,7,0,30.07,10,26.97
4A6,1/10/16 19:15,33.8,28.4,80.36,330,6,0,30.07,10,27.7
8A0,1/10/16 19:15,33.8,32,93.03,300,8,0,30.03,10,26.33
4A6,1/10/16 19:35,35.6,26.6,69.46,340,7,0,30.07,10,29.17
8A0,1/10/16 19:35,33.8,32,93.03,290,10,0,30.04,10,25.23
4A6,1/10/16 19:55,35.6,26.6,69.46,300,7,0,30.08,10,29.17
8A0,1/10/16 19:55,33.8,32,93.03,290,10,0,30.05,10,25.23
8A0,1/10/16 20:15,33.8,32,93.03,300,11,0,30.06,10,24.74
4A6,1/10/16 20:15,33.8,26.6,74.63,290,8,0,30.08,10,26.33
8A0,1/10/16 20:35,33.8,32,93.03,300,12,0,30.07,10,24.29
4A6,1/10/16 20:35,33.8,26.6,74.63,290,8,0,30.1,10,26.33
8A0,1/10/16 20:55,33.8,30.2,86.49,290,8,0,30.07,10,26.33
4A6,1/10/16 20:55,35.6,24.8,64.46,270,6,0,30.1,10,29.87
8A0,1/10/16 21:15,33.8,32,93.03,340,7,0,30.08,10,26.97
4A6,1/10/16 21:15,33.8,24.8,69.25,310,5,0,30.11,10,28.53
8A0,1/10/16 21:35,33.8,30.2,86.49,320,6,0,30.09,10,27.7
4A6,1/10/16 21:35,35.6,23,59.79,320,7,0,30.12,10,29.17
8A0,1/10/16 21:55,33.8,30.2,86.49,290,9,0,30.09,10,25.75
4A6,1/10/16 21:55,35.6,23,59.79,290,6,0,30.12,10,29.87
4A6,1/10/16 22:15,35.6,21.2,55.41,300,5,0,30.13,10,30.67
8A0,1/10/16 22:15,33.8,28.4,80.36,310,7,0,30.1,10,26.97
8A0,1/10/16 22:35,33.8,28.4,80.36,320,10,0,30.11,10,25.23
4A6,1/10/16 22:35,35.6,21.2,55.41,280,5,0,30.13,10,30.67
4A6,1/10/16 22:55,33.8,19.4,55.14,300,6,0,30.14,10,27.7
8A0,1/10/16 22:55,32,28.4,86.39,310,6,0,30.11,10,25.53
4A6,1/10/16 23:15,33.8,19.4,55.14,290,4,0,30.15,10,29.52
8A0,1/10/16 23:15,32,26.6,80.22,310,8,0,30.12,10,24.11
8A0,1/10/16 23:35,32,26.6,80.22,310,8,0,30.13,10,24.11
4A6,1/10/16 23:35,32,19.4,59.27,0,0,0,30.15,10,32
8A0,1/10/16 23:55,32,26.6,80.22,300,7,0,30.13,10,24.78
4A6,1/10/16 23:55,32,19.4,59.27,360,4,0,30.18,10,27.42
8A0,1/11/16 0:15,32,26.6,80.22,300,6,0,30.14,10,25.53
4A6,1/11/16 0:15,32,19.4,59.27,10,6,0,30.18,10,25.53
8A0,1/11/16 0:35,32,26.6,80.22,310,5,0,30.15,10,26.4
4A6,1/11/16 0:35,32,17.6,54.87,340,6,0,30.19,10,25.53
4A6,1/11/16 0:55,30.2,17.6,59.01,340,6,0,30.19,10,23.36
8A0,1/11/16 0:55,32,24.8,74.44,300,5,0,30.15,10,26.4
4A6,1/11/16 1:15,30.2,17.6,59.01,360,4,0,30.2,10,25.32
8A0,1/11/16 1:15,30.2,24.8,80.07,300,5,0,30.15,10,24.26
4A6,1/11/16 1:35,28.4,17.6,63.51,350,6,0,30.2,10,21.19
8A0,1/11/16 1:35,30.2,23,74.26,300,4,0,30.16,10,25.32
4A6,1/11/16 1:55,28.4,15.8,58.75,360,7,0,30.2,10,20.39
8A0,1/11/16 1:55,30.2,24.8,80.07,300,5,0,30.16,10,24.26
8A0,1/11/16 2:15,30.2,23,74.26,310,6,0,30.16,10,23.36
4A6,1/11/16 2:15,28.4,15.8,58.75,10,6,0,30.21,10,21.19
8A0,1/11/16 2:35,28.4,23,79.92,20,3,0,30.16,10,24.57
4A6,1/11/16 2:35,28.4,15.8,58.75,360,7,0,30.21,10,20.39
8A0,1/11/16 2:55,28.4,23,79.92,320,4,0,30.16,10,23.22
4A6,1/11/16 2:55,28.4,17.6,63.51,50,4,0,30.21,10,23.22
8A0,1/11/16 3:15,28.4,23,79.92,320,5,0,30.18,10,22.12
4A6,1/11/16 3:15,26.6,17.6,68.4,10,3,0,30.22,10,22.52
4A6,1/11/16 3:35,26.6,17.6,68.4,330,3,0,30.23,10,22.52
8A0,1/11/16 3:35,28.4,23,79.92,330,6,0,30.18,10,21.19
8A0,1/11/16 3:55,28.4,23,79.92,340,6,0,30.18,10,21.19
4A6,1/11/16 3:55,26.6,17.6,68.4,340,3,0,30.23,10,22.52
4A6,1/11/16 4:15,26.6,17.6,68.4,340,5,0,30.23,10,19.98
8A0,1/11/16 4:15,28.4,23,79.92,340,8,0,30.18,10,19.68
4A6,1/11/16 4:35,26.6,17.6,68.4,330,4,0,30.24,10,21.11
8A0,1/11/16 4:35,26.6,23,86.07,330,6,0,30.19,10,19.03
4A6,1/11/16 4:55,24.8,17.6,73.7,320,3,0,30.24,10,20.46
8A0,1/11/16 4:55,26.6,21.2,79.77,340,8,0,30.19,10,17.46
4A6,1/11/16 5:15,24.8,17.6,73.7,0,0,0,30.24,10,24.8
8A0,1/11/16 5:15,26.6,21.2,79.77,340,8,0,30.18,10,17.46
8A0,1/11/16 5:35,26.6,21.2,79.77,330,7,0,30.18,10,18.2
4A6,1/11/16 5:35,24.8,17.6,73.7,330,3,0,30.24,10,20.46
4A6,1/11/16 5:55,24.8,17.6,73.7,330,4,0,30.24,10,19.01
8A0,1/11/16 5:55,26.6,21.2,79.77,340,5,0,30.19,10,19.98
4A6,1/11/16 6:15,24.8,17.6,73.7,350,5,0,30.24,10,17.84
8A0,1/11/16 6:15,24.8,21.2,85.96,340,8,0,30.18,10,15.24
8A0,1/11/16 6:35,24.8,21.2,85.96,340,5,0,30.18,10,17.84
4A6,1/11/16 6:35,23,17.6,79.47,10,5,0,30.24,10,15.71
8A0,1/11/16 6:55,23,21.2,92.69,350,5,0,30.18,10,15.71
4A6,1/11/16 6:55,23,17.6,79.47,360,4,0,30.23,10,16.91
8A0,1/11/16 7:15,23,21.2,92.69,350,7,0,30.18,10,13.81
4A6,1/11/16 7:15,23,17.6,79.47,20,3,0,30.23,10,18.4
4A6,1/11/16 7:35,23,17.6,79.47,350,3,0,30.24,10,18.4
8A0,1/11/16 7:35,23,21.2,92.69,340,4,0,30.19,10,16.91
4A6,1/11/16 7:55,23,17.6,79.47,0,0,0,30.25,10,23
8A0,1/11/16 7:55,23,21.2,92.69,330,4,0,30.2,10,16.91
4A6,1/11/16 8:15,23,17.6,79.47,330,3,0,30.26,10,18.4
8A0,1/11/16 8:15,23,21.2,92.69,0,0,0,30.22,10,23
8A0,1/11/16 8:35,21.2,21.2,100,330,3,0,30.22,10,16.34
4A6,1/11/16 8:35,21.2,17.6,85.74,310,3,0,30.27,10,16.34
8A0,1/11/16 8:55,21.2,21.2,100,0,0,0,30.21,10,21.2
4A6,1/11/16 8:55,21.2,17.6,85.74,350,3,0,30.27,10,16.34
4A6,1/11/16 9:15,19.4,17.6,92.57,0,0,0,30.27,10,19.4
8A0,1/11/16 9:15,21.2,21.2,100,0,0,0,30.21,10,21.2
8A0,1/11/16 9:35,21.2,21.2,100,0,0,0,30.2,10,21.2
4A6,1/11/16 9:35,19.4,17.6,92.57,0,0,0,30.26,10,19.4
8A0,1/11/16 9:55,21.2,21.2,100,20,4,0,30.19,10,14.81
4A6,1/11/16 9:55,19.4,17.6,92.57,0,0,0,30.26,10,19.4
4A6,1/11/16 10:15,19.4,17.6,92.57,0,0,0,30.26,10,19.4
8A0,1/11/16 10:15,19.4,19.4,100,10,3,0,30.19,10,14.28
4A6,1/11/16 10:35,19.4,17.6,92.57,30,3,0,30.25,10,14.28
8A0,1/11/16 10:35,21.2,21.2,100,350,4,0,30.19,10,14.81
4A6,1/11/16 10:55,17.6,17.6,100,0,0,0,30.26,10,17.6
8A0,1/11/16 10:55,21.2,21.2,100,360,5,0,30.19,10,13.57
4A6,1/11/16 11:15,17.6,17.6,100,30,3,0,30.25,10,12.23
8A0,1/11/16 11:15,19.4,19.4,100,10,4,0,30.2,10,12.71
4A6,1/11/16 11:35,17.6,17.6,100,0,0,0,30.26,10,17.6
8A0,1/11/16 11:35,19.4,19.4,100,0,0,0,30.21,10,19.4
4A6,1/11/16 11:55,17.6,17.6,100,0,0,0,30.27,10,17.6
8A0,1/11/16 11:55,19.4,19.4,100,0,0,0,30.22,10,19.4
8A0,1/11/16 12:15,19.4,19.4,100,0,0,0,30.23,10,19.4
4A6,1/11/16 12:15,17.6,17.6,100,0,0,0,30.28,10,17.6
4A6,1/11/16 12:35,17.6,17.6,100,0,0,0,30.29,10,17.6
8A0,1/11/16 12:35,19.4,19.4,100,0,0,0,30.23,10,19.4
8A0,1/11/16 12:55,19.4,19.4,100,10,4,0,30.23,10,12.71
4A6,1/11/16 12:55,17.6,17.6,100,0,0,0,30.29,10,17.6
8A0,1/11/16 13:15,19.4,19.4,100,10,3,0,30.23,10,14.28
4A6,1/11/16 13:15,17.6,17.6,100,0,0,0,30.29,10,17.6
4A6,1/11/16 13:35,17.6,17.6,100,40,3,0,30.29,10,12.23
8A0,1/11/16 13:35,21.2,21.2,100,50,3,0,30.23,10,16.34
8A0,1/11/16 13:55,23,23,100,40,6,0,30.23,10,14.69
4A6,1/11/16 13:55,19.4,17.6,92.57,30,4,0,30.29,10,12.71
8A0,1/11/16 14:15,23,23,100,70,3,0,30.24,10,18.4
4A6,1/11/16 14:15,19.4,17.6,92.57,0,0,0,30.3,10,19.4
8A0,1/11/16 14:35,23,23,100,0,0,0,30.24,10,23
4A6,1/11/16 14:35,19.4,17.6,92.57,40,5,0,30.3,10,11.43
8A0,1/11/16 14:55,23,23,100,80,3,0,30.25,10,18.4
4A6,1/11/16 14:55,23,19.4,85.85,40,5,0,30.31,10,15.71
8A0,1/11/16 15:15,24.8,23,92.74,0,0,0,30.26,10,24.8
4A6,1/11/16 15:15,23,17.6,79.47,60,6,0,30.31,10,14.69
4A6,1/11/16 15:35,23,17.6,79.47,80,4,0,30.31,10,16.91
8A0,1/11/16 15:35,24.8,23,92.74,0,0,0,30.27,10,24.8
4A6,1/11/16 15:55,24.8,17.6,73.7,0,0,0,30.32,10,24.8
8A0,1/11/16 15:55,26.6,24.8,92.8,0,0,0,30.27,10,26.6
8A0,1/11/16 16:15,28.4,23,79.92,0,0,0,30.28,10,28.4
4A6,1/11/16 16:15,26.6,15.8,63.27,0,0,0,30.32,10,26.6
4A6,1/11/16 16:35,28.4,15.8,58.75,0,0,0,30.32,10,28.4
8A0,1/11/16 16:35,28.4,23,79.92,0,0,0,30.28,10,28.4
4A6,1/11/16 16:55,28.4,14,54.31,0,0,0,30.31,10,28.4
8A0,1/11/16 16:55,30.2,23,74.26,0,0,0,30.26,10,30.2
4A6,1/11/16 17:15,30.2,14,50.47,0,0,0,30.29,10,30.2
8A0,1/11/16 17:15,32,23,69.04,0,0,0,30.24,10,32
8A0,1/11/16 17:35,32,23,69.04,0,0,0,30.23,10,32
4A6,1/11/16 17:35,32,10.4,40.01,0,0,0,30.28,10,32
8A0,1/11/16 17:55,33.8,21.2,59.53,0,0,0,30.23,10,33.8
4A6,1/11/16 17:55,32,14,46.92,0,0,0,30.27,10,32
8A0,1/11/16 18:15,33.8,23,64.23,70,3,0,30.21,10,30.75
4A6,1/11/16 18:15,33.8,8.6,34.34,0,0,0,30.26,10,33.8
8A0,1/11/16 18:35,35.6,21.2,55.41,0,0,0,30.21,10,35.6
4A6,1/11/16 18:35,33.8,10.4,37.22,0,0,0,30.24,10,33.8
4A6,1/11/16 18:55,35.6,10.4,34.65,0,0,0,30.24,10,35.6
8A0,1/11/16 18:55,35.6,23,59.79,0,0,0,30.19,10,35.6
4A6,1/11/16 19:15,35.6,8.6,31.97,0,0,0,30.23,10,35.6
8A0,1/11/16 19:15,35.6,21.2,55.41,0,0,0,30.19,10,35.6
8A0,1/11/16 19:35,35.6,21.2,55.41,0,0,0,30.17,10,35.6
4A6,1/11/16 19:35,35.6,10.4,34.65,0,0,0,30.22,10,35.6
8A0,1/11/16 19:55,37.4,21.2,51.61,260,4,0,30.17,10,33.73
4A6,1/11/16 19:55,37.4,10.4,32.27,100,4,0,30.2,10,33.73
8A0,1/11/16 20:15,37.4,21.2,51.61,0,0,0,30.17,10,37.4
4A6,1/11/16 20:15,37.4,8.6,29.77,170,4,0,30.2,10,33.73
8A0,1/11/16 20:35,37.4,19.4,47.8,0,0,0,30.16,10,37.4
4A6,1/11/16 20:35,37.4,8.6,29.77,0,0,0,30.2,10,37.4
4A6,1/11/16 20:55,37.4,8.6,29.77,200,3,0,30.2,10,34.86
8A0,1/11/16 20:55,39.2,21.2,48.1,0,0,0,30.15,10,39.2
8A0,1/11/16 21:15,39.2,19.4,44.55,190,4,0,30.17,10,35.83
8A0,1/11/16 21:35,37.4,21.2,51.61,210,5,0,30.17,10,32.81
8A0,1/11/16 21:55,37.4,21.2,51.61,230,4,0,30.17,10,33.73
8A0,1/11/16 22:15,37.4,21.2,51.61,210,3,0,30.16,10,34.86
8A0,1/11/16 22:35,37.4,21.2,51.61,0,0,0,30.16,10,37.4
8A0,1/11/16 22:55,35.6,21.2,55.41,0,0,0,30.16,10,35.6
8A0,1/11/16 23:15,33.8,21.2,59.53,0,0,0,30.15,10,33.8
8A0,1/11/16 23:35,33.8,21.2,59.53,190,3,0,30.16,10,30.75
8A0,1/11/16 23:55,32,21.2,63.99,190,4,0,30.16,10,27.42
4A6,1/11/16 23:55,32,17.6,54.87,0,0,0,30.19,10,32
8A0,1/12/16 0:15,33.8,21.2,59.53,200,4,0,30.17,10,29.52
4A6,1/12/16 0:15,32,19.4,59.27,0,0,0,30.19,10,32
8A0,1/12/16 0:35,32,23,69.04,170,3,0,30.18,10,28.69
4A6,1/12/16 0:35,30.2,19.4,63.75,0,0,0,30.2,10,30.2
4A6,1/12/16 0:55,30.2,23,74.26,0,0,0,30.2,10,30.2
8A0,1/12/16 0:55,32,21.2,63.99,200,4,0,30.17,10,27.42
4A6,1/12/16 1:15,28.4,23,79.92,0,0,0,30.2,10,28.4
8A0,1/12/16 1:15,32,21.2,63.99,210,4,0,30.17,10,27.42
4A6,1/12/16 1:35,28.4,23,79.92,0,0,0,30.2,10,28.4
8A0,1/12/16 1:35,32,21.2,63.99,190,4,0,30.17,10,27.42
8A0,1/12/16 1:55,32,21.2,63.99,210,5,0,30.18,10,26.4
4A6,1/12/16 1:55,28.4,23,79.92,210,3,0,30.2,10,24.57
8A0,1/12/16 2:15,32,21.2,63.99,220,3,0,30.18,10,28.69
4A6,1/12/16 2:15,28.4,23,79.92,240,5,0,30.21,10,22.12
4A6,1/12/16 2:35,28.4,23,79.92,0,0,0,30.21,10,28.4
8A0,1/12/16 2:35,32,21.2,63.99,220,3,0,30.18,10,28.69
4A6,1/12/16 2:55,28.4,21.2,74.08,0,0,0,30.21,10,28.4
8A0,1/12/16 2:55,32,21.2,63.99,220,4,0,30.19,10,27.42
4A6,1/12/16 3:15,28.4,24.8,86.18,0,0,0,30.21,10,28.4
8A0,1/12/16 3:15,28.4,23,79.92,200,6,0,30.18,10,21.19
4A6,1/12/16 3:35,28.4,23,79.92,250,4,0,30.21,10,23.22
8A0,1/12/16 3:35,30.2,21.2,68.83,210,6,0,30.18,10,23.36
4A6,1/12/16 3:55,28.4,23,79.92,230,3,0,30.2,10,24.57
8A0,1/12/16 3:55,32,19.4,59.27,210,6,0,30.17,10,25.53
8A0,1/12/16 4:15,32,21.2,63.99,200,5,0,30.16,10,26.4
4A6,1/12/16 4:15,28.4,23,79.92,0,0,0,30.19,10,28.4
8A0,1/12/16 4:35,32,21.2,63.99,200,6,0,30.16,10,25.53
4A6,1/12/16 4:35,28.4,23,79.92,210,4,0,30.19,10,23.22
4A6,1/12/16 4:55,28.4,24.8,86.18,0,0,0,30.18,10,28.4
8A0,1/12/16 4:55,32,19.4,59.27,220,4,0,30.16,10,27.42
4A6,1/12/16 5:15,28.4,24.8,86.18,0,0,0,30.18,10,28.4
8A0,1/12/16 5:15,32,19.4,59.27,240,4,0,30.15,10,27.42
8A0,1/12/16 5:35,32,19.4,59.27,220,4,0,30.15,10,27.42
4A6,1/12/16 5:35,28.4,24.8,86.18,0,0,0,30.18,10,28.4
4A6,1/12/16 5:55,28.4,24.8,86.18,240,3,0,30.17,10,24.57
8A0,1/12/16 5:55,30.2,21.2,68.83,220,4,0,30.15,10,25.32
4A6,1/12/16 6:15,32,23,69.04,230,5,0,30.16,10,26.4
8A0,1/12/16 6:15,32,19.4,59.27,220,5,0,30.14,10,26.4
8A0,1/12/16 6:35,30.2,21.2,68.83,210,6,0,30.14,10,23.36
4A6,1/12/16 6:35,32,21.2,63.99,250,4,0,30.16,10,27.42
4A6,1/12/16 6:55,28.4,23,79.92,210,5,0,30.15,10,22.12
8A0,1/12/16 6:55,32,21.2,63.99,220,6,0,30.14,10,25.53
8A0,1/12/16 7:15,32,19.4,59.27,220,5,0,30.14,10,26.4
4A6,1/12/16 7:15,32,21.2,63.99,240,4,0,30.15,10,27.42
4A6,1/12/16 7:35,30.2,21.2,68.83,230,7,0,30.15,10,22.59
8A0,1/12/16 7:35,30.2,21.2,68.83,200,6,0,30.13,10,23.36
4A6,1/12/16 7:55,32,21.2,63.99,240,7,0,30.15,10,24.78
8A0,1/12/16 7:55,32,21.2,63.99,210,8,0,30.12,10,24.11
8A0,1/12/16 8:15,32,21.2,63.99,220,8,0,30.12,10,24.11
4A6,1/12/16 8:15,32,19.4,59.27,220,7,0,30.15,10,24.78
4A6,1/12/16 8:35,32,19.4,59.27,220,6,0,30.14,10,25.53
8A0,1/12/16 8:35,32,21.2,63.99,230,8,0,30.12,10,24.11
8A0,1/12/16 8:55,32,21.2,63.99,240,8,0,30.12,10,24.11
4A6,1/12/16 8:55,32,19.4,59.27,230,4,0,30.14,10,27.42
4A6,1/12/16 9:15,32,17.6,54.87,210,5,0,30.14,10,26.4
8A0,1/12/16 9:15,32,21.2,63.99,240,7,0,30.12,10,24.78
4A6,1/12/16 9:35,33.8,15.8,47.22,210,7,0,30.13,10,26.97
8A0,1/12/16 9:35,32,21.2,63.99,240,7,0,30.12,10,24.78
4A6,1/12/16 9:55,33.8,17.6,51.04,210,6,0,30.13,10,27.7
8A0,1/12/16 9:55,32,21.2,63.99,230,7,0,30.11,10,24.78
8A0,1/12/16 10:15,32,21.2,63.99,220,8,0,30.11,10,24.11
4A6,1/12/16 10:15,32,17.6,54.87,220,6,0,30.12,10,25.53
4A6,1/12/16 10:35,32,17.6,54.87,210,8,0,30.13,10,24.11
8A0,1/12/16 10:35,32,21.2,63.99,220,7,0,30.11,10,24.78
8A0,1/12/16 10:55,30.2,21.2,68.83,230,6,0,30.12,10,23.36
4A6,1/12/16 10:55,32,17.6,54.87,220,5,0,30.13,10,26.4
4A6,1/12/16 11:15,32,19.4,59.27,220,5,0,30.13,10,26.4
8A0,1/12/16 11:15,30.2,21.2,68.83,220,7,0,30.11,10,22.59
4A6,1/12/16 11:35,32,19.4,59.27,230,5,0,30.14,10,26.4
8A0,1/12/16 11:35,30.2,21.2,68.83,230,7,0,30.12,10,22.59
8A0,1/12/16 11:55,30.2,21.2,68.83,230,6,0,30.12,10,23.36
4A6,1/12/16 11:55,32,19.4,59.27,230,7,0,30.14,10,24.78
8A0,1/12/16 12:15,30.2,21.2,68.83,240,5,0,30.13,10,24.26
4A6,1/12/16 12:15,32,19.4,59.27,230,8,0,30.14,10,24.11
4A6,1/12/16 12:35,32,19.4,59.27,230,7,0,30.14,10,24.78
8A0,1/12/16 12:35,30.2,21.2,68.83,240,5,0,30.13,10,24.26
4A6,1/12/16 12:55,32,21.2,63.99,230,3,0,30.14,10,28.69
8A0,1/12/16 12:55,30.2,21.2,68.83,220,4,0,30.13,10,25.32
4A6,1/12/16 13:15,30.2,23,74.26,0,0,0,30.15,10,30.2
8A0,1/12/16 13:15,30.2,21.2,68.83,220,6,0,30.13,10,23.36
4A6,1/12/16 13:35,32,23,69.04,0,0,0,30.16,10,32
8A0,1/12/16 13:35,30.2,21.2,68.83,220,5,0,30.14,10,24.26
8A0,1/12/16 13:55,32,23,69.04,230,4,0,30.15,10,27.42
4A6,1/12/16 13:55,32,23,69.04,0,0,0,30.16,10,32
